"","","damaged","product","returned","money","back","within","acceptable","time","period","","others","within","forum","","speak","supervisor","either","nobody","available","call","gets","magically","","happened","twice","less","days","second","time","final","call","made","spoke","agent","identified","jouer","identified","supervisor","monica","neither","","capable","handling","issue","","still","days","later","issue","resolved","","prompting","reported","attorney","","general","office","unfortunate","customer","service","attention","consumers","need","adidas","comply"
"warranty","offers","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"quality","poor","shorts","last","long","buying","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ordering","straight","forward","delivered","quickly","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"overpriced","best","quality","sometimes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"spams","","mails","opted","still","receive","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","specific","simple","things","improve","obviously","show","capacity","offer","option","going","pick","order","store","products","available","made","","orders","course","month","first","","chose","option","going","store","pick","took","","weeks","send","email","telling","canceled","order","stock","ordered","decided","order","order","delivery","women","","soccer","pants","already","","black","size","","fits","received","three","pants","size","","none","","","wide","absolute","waste","time","total","","doesn"
"","make","sense","order","pants","model","size","","already","different","color","","","","","already","going","sell","product","different","color","common","sense","logic","made","country","","fabric","logic","going","","pants","size","","label","make","sure","pants","really","","label","says","","looked","like","pants","received","size","except","","","enormous","","","generated","receiving","three","poorly","made","pants","","store","return","wasting","time","",""
"knowing","simple","things","almost","month","","three","pants","","badly","made","shipped","absurd","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pleep","adidas","drop","douche","","conya","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"always","great","shoes","good","customer","support","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"wanted","return","pair","trailcross","","tens","","whatsapp","customer","services","chat","number","","","social","media","option","contact","options","started","","agreed","return","leaking","shoes","receive","replacement","pair","","good","sent","shoes","","lost","somehow","asked","","","pair","full","price","refund","","pair","refund","difference","","","pairs","","good","becoming","little","slow","disjointed","receive","","pair","decent","time","contact","","whatsapp","","know","refund",""
"every","time","","","thank","contacting","adidas","","back","shortly","","learned","","","reply","response","immediately","person","","moved","onto","another","customer","come","back","need","contact","receive","message","eventually","within","","someone","","back","","","reply","immediately","every","question","","pops","","back","message","gone","never","heard","","received","message","times","since","started","process","weeks","later","refund","","received","email","also","saying","closed","request","everything"
"","contact","wasn","","replied","email","explaining","issue","","behold","email","address","","","monitored","","contact","whatsapp","couldn","","make","asked","times","","whatsapp","raise","complaint","ignored","occasions","like","tens","mountain","biking","general","decent","ruined","adidas","adidas","","company","hiding","quality","issues","behind","unworkable","awful","whatsapp","customer","services","quite","dogged","issues","like","think","must","give","forget","using","system","mind","bindingly","awful","probably","great","adidas","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"glazers","dont","give","money","clowns","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ordered","shorts","stock","waited","weeks","","told","stock","stock","ordered","","waited","phone","mins","phone","","raised","complaint","times","fobbed","complaints","surely","raise","complaint","uphold","fined","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"absolute","worst","customer","service","ever","experienced","offence","agents","located","understand","simple","requests","either","purpose","return","three","weeks","","receive","refund","much","effort","contact","","understand","questions","","business","days","process","refunds","never","heard","","long","shipping","back","took","days","","figure","","","","","","","","","","","","","","","","","","","","","","","","","",""
"speaking","regards","adidas","","store","products","great","like","free","return","policy","however","process","incredibly","long","received","order","","refund","months","received","parcel","within","days","sending","post","office","didnt","action","anything","called","","times","first","time","said","need","wait","days","receive","package","second","time","said","days","manually","refund","even","took","days","","bank","really","need","sure","want","items","refund","process","horrible","","","","","","",""
"want","","think","shame","design","adidas","women","","essentials","stripes","bike","shorts","changed","elastic","band","used","","thick","perfect","dragging","waist","back","","using","sporting","activities","walking","hiking","cycling","","changed","ones","","elastic","cotton","covering","really","horrible","shop","","stock","actually","make","back","ache","wear","along","waist","clingy","tight","changed","","wide","elastic","covered","cotton","make","stick","less","huge","improvement","however","elastic","still","wide","tight","waist"
"used","","hips","","","covered","elastic","","comfier","","cycling","walking","getting","","please","change","back","really","still","unwearable","shame","ruin","iconic","comfy","perfect","","sports","activities","going","fashionable","comfort","","book","wearing","shorts","years","","shame","find","another","brand","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sent","pair","expensive","ultraboosts","back","","exchange","damage","long","time","passes","exchange","arrives","faulty","pair","even","post","note","","included","pointing","damage","people","deal","returns","restock","warehouse","next","customer","email","contact","customer","service","","hoping","","review","reach","contact","explanation","offered","discount","reorder","apology","however","used","purchased","costs","involved","dont","live","town","city","drive","post","office","time","return","","expense","","","","","","",""
"believe","negative","reviews","adidas","customer","service","worst","","ever","experienced","decades","adidas","ordering","system","","month","orders","frozen","remaining","unfulfilled","customer","service","knows","recurring","issue","refuse","anything","except","recommend","canceling","order","even","items","fleetingly","available","drop","sell","within","seconds","company","refuses","lift","finger","honor","orders","placed","continues","sell","inventory","items","telling","order","pending","leave","warehouse","soon","hours","customer","service","agents","acknowledge","problems","frozen","orders","never","process","seriously"
"dishonest","","","apologize","lack","","provide","proper","resolutio","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","never","really","issue","adidas","","confirmed","well","past","week","raffle","yeezy","","yeezy","","thought","order","arrived","today","send","pair","foam","runners","also","","","even","replace","sneakers","purchased","longer","talk","pissed","","accept","money","send","pair","foam","runners","quick","take","money","yeezy","","","want","acknowledge","screwed","yeezy","","","","","","","","","","","","","","","","",""
"ordered","adidas","aqua","slides","online","size","store","purchased","size","","perfectly","delivered","days","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"worst","customer","service","ever","","answers","toll","free","number","trying","several","occasions","website","auto","corrects","shipping","address","delivers","wrong","address","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"entered","raffle","adidas","confirmed","pair","yeezys","pair","received","email","confirming","adidas","received","payment","never","delivered","trainers","called","helpline","times","chase","help","emailed","reply","royal","mail","claim","delivered","signature","even","though","requires","copy","","awful","customer","service","process","chasing","money","adidas","","","","website","money","grabbers","false","advertising","trainers","","","","","","","","","","","","","","","","","",""
"ever","buying","adidas","sure","worst","customer","service","ever","displeasure","deal","paid","expedited","shipping","days","still","hasn","","shipped","","placed","order","received","email","saying","order","delayed","contacted","adidas","immediately","told","everything","looked","normal","wait","","system","update","next","","still","change","tracking","number","","contact","cancel","order","tell","","","contact","warehouse","","stop","receive","email","","","past","","email","","tracking","number","meaning","order","still"
"hasn","","shipped","contact","tell","","nothing","order","repurchase","previous","","arrived","damaged","guys","","","","adidas","","regret","terribly","","contacted","","times","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"recently","service","adidas","appalling","last","","orders","well","","","constantly","delayed","eventually","called","contact","centre","cancelled","reason","delay","given","empathy","refund","second","order","forever","arrive","time","late","reason","need","shoe","gone","returns","process","option","state","late","delivery","wonder","whyfinally","regarding","confirmed","","beyond","rubbish","logic","chooses","people","drop","level","customer","meant","priority","winning","drops","really","want","chance","anyone","else","crap","","everyone","delete","","protest",""
"","time","delivery","slow","parcel","post","office","days","delivered","change","date","useless","service","avoid","adidas","prefer","","shop","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"wasting","time","peoples","life","confirmed","","ridiculous","hidden","drops","","","work","cancelled","main","drops","people","waiting","hours","refreshing","page","main","drop","","cancelled","cancel","adidas","instead","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"confirmed","","","entered","every","draw","went","every","shoe","half","draws","couldn","","enter","queue","drops","horrible","","confirmed","","phone","since","","released","","never","able","purchase","shoe","worst","","time","obviously","adidas","doesn","","care","","real","customers","purchasing","product","years","","","expect","anything","","","terrible","","","","","","","","","","","","","","","","",""
"horrible","service","ordered","nothing","happened","order","days","contacted","many","times","customer","service","nothing","send","request","nothing","change","nightmare","adidas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adidas","horrible","online","shopping","customer","service","bought","couple","sneakers","adidas","","pair","returned","expected","","refund","days","never","happened","call","listen","","excuses","kind","error","definitely","work","correct","wait","another","days","","credit","company","meanwhile","great","decided","keep","second","pair","exchange","smaller","size","called","adidas","customer","service","confirm","place","exchange","held","receive","pair","back","ship","exchange","guess","hold","exchange","told","available","receive","ship","otherwise","luck","happened","case"
"even","better","pair","size","wanted","instead","yellow","stipes","sneakers","silver","ones","asked","exchange","pair","silver","stripes","sneakers","color","black","received","answer","","price","company","thought","business","sell","product","","mine","thoughts","donot","want","sell","anything","general","definitely","last","time","ridiculous","brand","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adidas","nightmare","online","shopping","customer","service","always","thinking","westjet","horrible","customer","service","","found","adidas","disaster","company","online","shopping","looing","pair","soccer","cleats","stores","city","","","models","line","shopping","nightmare","days","","still","waiting","product","finally","today","","refund","email","option","communicate","chat","phone","take","minutes","answer","general","definitely","last","time","ridiculous","brand","","","","","","","","","","","","",""
"really","great","getting","around","","hard","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"surprised","fast","delivery","excellent","products","using","","website","fantastic","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","mailed","asking","questions","product","information","shoe","want","","take","weeks","respond","","mail","staff","also","unsure","shoes","wanted","stock","left","","taste","mouth","","poor","service","recommend","anyone","","definitely","","different","store","future","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"worst","online","experience","life","really","bought","sneakers","sale","adidas","usual","size","realized","bought","size","immediately","","online","ordered","kept","case","","better","wanted","keep","","pair","well","apparently","lasership","rerouted","sneakers","","wear","house","times","said","order","maybe","lost","said","","adidas","","","gets","ugly","phone","adidas","getting","different","chat","people","phone","better","help","line","capability","online","retail","shopper","place","order","sale","price","paid","even","though"
"shipper","lost","order","","like","telling","kind","little","heart","dole","twice","price","sneakers","lost","make","contacts","shipper","","","","order","","price","paid","order","size","kidding","really","happened","like","well","told","wait","","days","","happens","want","sneakers","want","since","lost","want","price","paid","even","offered","","sneakers","cover","shipping","expedited","doesn","","","lost","make","feel","better","making","feel","like","horrible","human","lost","order","called"
"hank","phillippe","ryan","channel","news","boston","going","write","letter","boston","globe","higher","","adidas","going","","complaints","social","media","believe","really","obnoxious","stars","frankly","worst","ever","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"payment","system","funnyspemd","hours","","order","evetually","didnt","happen","worse","tham","local","store","well","done","nike","happy","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"company","promises","free","return","placing","order","","customer","bear","courier","charges","company","asked","self","return","courier","partner","blue","dart","declined","return","pickup","request","twice","self","return","request","mail","company","side","didn","","mention","much","courier","charges","approved","refund","returned","product","","courier","charges","mailed","courier","charges","receipt","saying","maximum","courier","charges","","approved","courier","charges","","","","approved","eligible","courier","charges","refund","","","",""
"didn","","expect","poor","customer","service","troubles","company","like","adidas","returned","order","almost","months","back","still","haven","","received","refund","","helpful","reply","emails","keep","sending","refund","forms","filled","multiple","times","payment","","done","absolutely","inefficient","","poor","service","system","definitely","never","ordering","website","feels","like","running","scam","returning","money","long","enough","people","might","forget","","","","","","","","","","","",""
"","customer","service","purchased","online","gift","card","check","using","","customer","agents","helpful","technically","scammed","money","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","shoes","adidas","","thrilled","hard","","feet","ship","shoes","years","time","without","luck","thrilled","find","leather","shoe","","decent","price","","site","helped","pick","right","size","order","","like","glove","nervous","","online","","tried","amazon","send","back","","","know","shoes","hiding","haven","","seen","stores","spectacular","long","last","","right","","thrilled","","shoes","","","","","","","","",""
"ever","leave","reviews","absolutely","ridiculous","ordered","items","recently","every","single","item","either","delayed","delivered","faulty","items","every","single","order","","placed","order","went","smoothly","hassle","courier","failing","deliver","items","delayed","never","delivered","also","","ripped","shirts","","","understand","","company","like","adidas","poor","service","also","","","understand","sending","items","different","times","multiple","orders","absolute","joke","longer","ordering","adidas","online","","","","","",""
"order","supposed","arrive","monday","thursday","fedex","saying","package","deliverable","adidas","said","considered","lost","","package","socks","","pair","shoes","track","package","fedex","contact","adidas","notice","adidas","package","gone","companies","taken","initiative","tell","problem","none","adidas","asked","customer","service","give","sale","price","since","sale","indicated","needed","items","weekend","rush","gave","coupon","give","price","agreed","","sneakers","socks","lack","empathy","customer","service","make","whole","deliver","items","days","later","reiterated"
"control","package","leaves","warehouse","","","","","","making","sure","kids","move","another","brand","future","purchases","well","refund","takes","days","money","week","half","","outcome","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","anyone","lucky","enough","","purchasing","items","adidas","australia","online","roughly","","year","","","spent","beginning","everything","like","clockwork","order","","receive","within","days","approx","months","later","order","","order","canceled","last","three","orders","","","orders","turned","order","","","","around","everyone","customer","service","excuses","given","","warehouse","hasn","","responded","problem","address","","using","receive","previous","orders","","used","many","times","apologies",""
"previous","customer","service","","transcripts","","show","prove","","really","like","deal","adidas","took","","month","","clarify","didn","","receive","orders","","asked","cancel","well","refused","tell","going","receive","order","approx","supporting","adidas","brand","long","time","never","kind","experience","resentment","treated","loyal","customer","","sure","hundreds","thousands","people","relying","premium","brands","back","products","premium","sales","service","","","","","","","","","",""
"always","","adidas","clothes","found","decent","quality","bought","","pair","trainers","christmas","time","around","weeks","","sole","started","splitting","without","serious","wear","tried","contacting","adidas","instagram","received","reply","weeks","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","lasership","fail","full","stop","avoidgoogle","lasership","decide","everything","negative","read","lasership","true","basically","zombie","company","employs","thieves","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","doesn","","even","make","sense","","email","anyone","","live","chat","happen","","","several","occasions","","refund","","waiting","month","forget","calling","quick","easy","returns","joke","brutal","","ontario","canada","literally","never","order","adidas","products","","","point","","","actually","talk","anyone","","","","","","","","","","","","","","","","","","","","",""
"hands","worse","customer","service","receive","","","birthday","pressie","june","paying","gift","card","july","still","sign","item","calling","told","order","","stuck","requested","","july","order","cancelled","another","long","call","phone","july","","funds","gift","card","another","long","call","told","take","hours","july","still","refund","despite","multiple","calls","messages","pressie","sons","birthday","july","adidas","disgrace","","","","","","","","","","","",""
"received","pair","misnamed","comfort","slides","","comfortable","male","size","feet","slides","","narrow","feet","","band","","length","correct","shoes","size","","perfectly","replaced","cheap","pair","bought","spain","years","","super","comfortable","","buying","adidas","products","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","purchased","adidas","many","times","issue","order","delayed","days","without","even","contacting","support","offered","voucher","","perfectly","satisfied","handling","situation","trust","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"best","experience","online","accept","discount","code","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"great","products","love","","please","stop","using","parcelforce","royal","mail","worst","delivery","service","ever","lost","stuff","delivered","wrong","address","reason","changed","deliver","local","post","office","takes","week","delivery","dispatch","madness","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"dear","adidas","thank","frustrating","","waiting","minutes","hold","reach","customer","service","never","getting","live","chatting","someone","basically","told","return","sent","purolator","","weeks","","never","processed","","without","expensive","runners","offered","percent","discount","next","order","pathetic","wanted","exchange","recommend","company","anyone","","commerce","poor","practices","person","","live","chat","","","","","","","","","","","","","","","","","",""
"ordered","trainers","said","sunday","","tuesday","rang","customer","service","","","vague","response","pocket","still","none","wiser","orderwill","","shop","next","time","","","easier","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"great","shoes","love","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"placed","order","delivered","local","store","still","haven","","received","shoes","called","customer","service","times","","","taking","long","told","","","know","","","tracking","number","locate","shoes","find","strange","unless","delivery","stagecoach","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"crap","service","delivery","meant","getting","nice","delivery","adidas","today","getting","delivered","parcelforce","worldwide","","delivery","notice","saying","","delivered","neighbour","","","","adidas","","callcentre","bangalore","india","rude","little","person","looked","said","","delivered","neighbour","maybury","","went","number","","asked","","looked","like","","delivered","called","back","brushed","lost","give","yout","money","back","card","","","parcelforce","driver","couple","lovely","tops","wearing","next","week","buying"
"adidas","products","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"know","","company","like","adidas","poor","customer","service","ordered","ther","online","store","failed","deliver","time","like","weeks","behind","absolutely","customer","service","send","reply","email","","impossible","","hold","someone","order","went","back","montreal","said","wrong","address","","still","waiting","talk","someone","order","online","better","","local","store","online","platform","adidas","","","","","","","","","","","","","","","","",""
"ever","avoid","cost","better","give","money","homeless","person","ordered","items","small","tried","exchange","stock","","","money","back","","began","offered","monetary","voucher","worst","mistake","never","explained","cant","","items","applied","discount","code","recover","money","monetary","voucher","battle","useless","customer","service","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ever","received","items","","entered","address","website","correct","contacted","call","centre","five","times","told","change","address","details","contacting","someone","else","items","redirected","times","","adidas","updating","correct","address","","request","since","received","items","asked","addidas","refund","meant","done","within","week","lied","numerous","times","customer","service","items","refund","customer","service","people","rude","hang","language","barrier","problem","every","time","spoken","state","need","contact","someone","else","change","address","call","back"
"check","nothing","done","contacted","australia","post","stated","problem","adidas","warehouse","system","anything","issue","","amazing","people","read","website","correct","address","hard","customer","service","people","change","address","given","order","details","","never","","website","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"beware","","","","anything","","adidas","","worst","customer","services","","answer","phone","tracking","number","check","order","","wait","weeks","month","received","items","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","pair","football","boots","","wrong","size","took","back","nightmare","began","trying","","refund","","","list","couldn","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"received","item","damaged","colours","faded","item","looked","either","used","lying","","years","complained","staff","friendly","option","discount","coupon","","tedious","process","returning","item","time","possibility","","stuck","item","received","damaged","adidas","nothing","absolutely","ridiculous","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"rate","lower","rude","arrogant","staff","","hold","hang","send","items","didn","","order","make","fault","","","right","without","doubt","worst","company","ever","experienced","even","worse","talktalk","seriously","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","placed","orders","","item","first","time","ordered","cancelled","received","refund","ordered","second","time","sent","tracking","number","never","updated","said","tracking","label","created","","","weeks","told","customer","service","item","never","picked","receive","refund","haven","","","ordered","","time","item","cancelled","still","haven","","received","refund","item","stock","still","keep","website","","","understand","upsetting","love","adidas","stuff","","","","","","","",""
"used","love","shopping","online","adidas","speak","customer","service","adidas","totally","crap","adidas","customer","service","really","gone","hills","","better","buying","asos","adidas","adidas","website","customer","service","really","need","sort","poor","service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"used","love","adidas","trainers","especially","superstar","range","however","recent","purchase","never","poor","quality","honesty","like","child","stitched","together","dearer","last","brought","pair","think","","","back","rivals","","trainers","","funding","avaricious","family","enabling","destroy","world","famous","football","club","","making","","","products","opinion","priced","","","","","","","","","","","","","","","","","","","","",""
"poor","quality","shoes","priced","high","save","money","","nike","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"always","happy","adidas","","gives","members","discounts","","always","helpful","never","return","","","comment","fast","successful","delivery","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","shock","prices","today","","standards","company","laugh","quality","poor","bought","pair","adidas","month","","already","falling","apart","payed","","","properly","rushing","everything","checking","used","love","buying","adidas","trainers","","done","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"poor","quality","bought","pair","shoes","last","year","past","months","become","unwearable","back","shoes","adidas","hoop","trainers","dinted","inwards","also","feel","like","walking","barefoot","","waste","adidas","products","shocking","quality","also","","hoodies","tshirts","running","trainers","","","recommend","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"spent","pair","copa","sense","football","boots","supposed","leather","smelled","like","cheap","plastic","weren","","supple","tongue","curled","black","marks","looked","cheaply","made","","seen","better","quality","brand","pair","sending","back","","","buying","adidas","boots","future","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"order","placed","online","received","email","saying","contacted","updates","delivery","nothing","week","went","elsewhere","","trainers","phoned","week","refunded","immediately","thought","strange","","email","saying","parcel","lost","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"always","purchase","adidas","clothing","pleased","quality","","choice","sponsorship","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"recently","bought","pair","trainers","already","falling","apart","","month","quality","shoe","seems","poorly","made","","made","decision","purchase","adidas","future","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"going","website","","trying","find","adidas","tall","make","rung","customer","service","australia","spoke","asian","hardly","understand","told","look","adidas","website","looks","like","nike","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"adidas","finished","nike","clear","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"parcel","stated","delivered","","delivery","","forged","signature","adidas","gave","response","","well","tough","problem","","delivery","company","lost","second","order","actually","delivered","signature","forged","","","item","clothing","fault","told","exchange","item","sent","item","back","using","","code","sent","find","order","couldn","","exchanged","told","reorder","","service","shocking","especially","","whatsapp","rude","picking","choose","reply","","never","","adidas","ever","advise","potential","customers","",""
"worker","","kicked","face","bought","nike","shoes","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","always","loved","adidas","brand","especially","throughout","quality","","","everything","order","looks","","done","","cheap","started","happening","around","sure","happened","summeri","","sticking","nike","","","advise","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"terrible","service","ordered","football","shirt","large","sent","extra","small","tried","sending","back","sent","small","told","couldn","","send","back","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"shocking","experience","ordered","size","trainer","reason","sent","size","really","going","downhill","like","things","sponsor","","","waste","time","products","customer","services","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"sent","wrong","size","","shirt","arrived","adidas","sign","peeling","emailed","months","","haven","","recieved","response","poor","service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"ordered","trainers","holiday","arrival","noticed","left","trainer","burst","side","customer","service","","rude","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"terrible","service","store","tampa","asked","","manchester","united","shirt","said","love","giving","glazers","money","take","dividends","destroy","manchester","united","football","club","terrible","service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bought","trainers","husband","","birthday","sole","fell","keane","customer","service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"order","delivery","late","arrived","item","incorrect","asked","updates","responses","less","helpful","poor","service","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"","sent","wrong","size","member","staff","spoke","phone","didn","","help","blamed","name","joel","completely","useless","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"awful","product","came","wrong","size","changed","size","","product","ripped","within","days","","never","using","adidas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"poor","quality","product","suppose","arrive","within","days","took","nearly","weeks","instead","large","hole","side","","shirt","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bought","online","return","send","wrong","item","twice","send","correct","item","looked","worn","already","definitely","wasn","","brand","","tried","speak","somebody","phone","kept","getting","fobbed","horrible","company","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"poor","quality","service","","pair","trainers","weren","","comfy","hyped","","wearing","badly","couple","weeks","","back","trustworthy","nike","future","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"first","last","pair","trainers","","adidas","paid","premium","price","poor","product","stitching","come","away","months","store","","","give","refund","","worn","really","adidas","customer","service","","existent","going","back","trusted","brands","never","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"expensive","wasn","","happy","","arrived","looked","like","cheap","knock","longsight","market","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"worst","experience","company","ever","","purchased","item","three","weeks","","came","today","damaged","absolute","joke","buying","nike","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"terrible","customer","service","awful","pricing","terrible","quality","shop","regret","","","waste","money","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"bought","tracksuit","loose","threads","rips","material","appearing","week","poor","quality","around","stay","away","adidas","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"pair","gazelles","fall","apart","never","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
