Brand,Review,Sentiment
adidas,purchased pair shoes adidas adidas shipped company named lasership lasership driver showed house around pm hour dropped box porch took picture marked package delivered system afterwards comes back porch steals package caught ring video camera contacted company several times send robot message saying package delivered contact adidas contacted adidas first found funny made re purchase shoes higher price originally paid refuse acknowledge company using ship products stealing consumers read reviews lasership google facebook horrible turn costing consumer money grief companies useless adidas corporate giant needs held accountable poor judgement video proof,negative
adidas,adidas loved you but produce horrible shirts shame quality,negative
adidas,like many recent reviews appalling experience hands adidas customer service team i ordered two items recently arrived promptly though separately however one deliveries contained something didn t order goodness knows pickers managed screw reached customer service initially using whatsapp chat facility slow painful days gave got phone instead getting told could arranged exchange item could take many weeks wanted might longer still stock rather return item refund reorder item received paying processed return day yet see sign refund days elapsed think best bet contact credit card company open dispute order actually see refund won t buying anything website ever that s sure adish te like,positive
adidas,addidas wearing allstars since support antisemetic attacks longer buy addidas,negative
adidas,year old son received letter today company called dwf claiming working behalf adidas letter demanding ongoing issue august years old thought resolved son exchanged shorts larger size sent full order error adidas returned royal mail emails evidence royal mail saying parcel returned adidas refunded replicated order sent error year half later receiving letter son away university rang total despair saying know prove returned parcel causing us parents great deal stress i m sure imagine law abiding citizens proof returning parcel son hounded cracking please advise speak urgently resolve matter leaving absolutely disgraceful happening son fault please advise take thank advance,positive
adidas,placed order yesterday used wrong eircode called adidas customer service lincoln helpful great job lincol,positive
adidas,returned yeezys delivered back company august it s september haven t received refund,neutral
adidas,love bags pouches materials light last years durable,positive
adidas,bought track pants faulty adidas exchange new pair beware buying,negative
adidas,bought samba shoes weeks ago love problem get dirty quickly,negative
adidas,kanye west two questions morals clause contract morals,neutral
adidas,days still order posted hence adidas means dinner shi,neutral
adidas,terrible company desire help customers needs,positive
adidas,worst customer service ever put long wait times solution problems,negative
adidas,worst worst don t really recognize adidas pass serious,negative
adidas,customer service f   ing useless never experience like,negative
adidas,much say worst company i ve displeasure ever deal,negative
adidas,dont ever order onlinethey send damaged shoes accept back,negative
adidas,adidas warranty claim process simply joke adidas tries much possible delay process claiming process involves many different steps take days receiving merchandise get refund even received message confirming however days go nothing even call ask status add another days keep adding something process clearly absurd nonsense clearly company lying consumers fooling believing getting great product excellent price unfortunately even though used like products inconsistent unreliable warranty practices you ll end damaged product returned money back within acceptable time period and way others within forum ask speak with supervisor either nobody available call gets magically disconnected all happened twice less days the second time final call made spoke agent identified jouer identified his supervisor monica neither one capable handling issue satisfaction still days later issue been resolved unfortunately prompting reported attorney s general office very unfortunate customer service and attention consumers need adidas comply warranty offers,neutral
adidas,quality poor shorts last long buying,negative
adidas,ordering straight forward delivered quickly,neutral
adidas,overpriced best quality sometimes,positive
adidas,spams e mails opted still receive,neutral
adidas,two specific simple things could improve obviously show capacity offer option going pick order store products available made two orders course month first one chose option going store pick took two weeks send email telling canceled order stock ordered decided order order delivery women s soccer pants already one black size xs fits received three pants size xs none fit big wide absolute waste time total disappointment doesn t make sense order pants model size one already different color don t fit one already going sell product different color common sense logic made country measurements fabric logic going put pants size xs label make sure pants really xs label says l looked like pants received size except xs due enormous disappointment inconvenience generated receiving three poorly made pants go store return wasting time due incompetence knowing simple things almost month get three pants end badly made shipped absurd,negative
adidas,pleep adidas drop douche bag conya,negative
adidas,always great shoes good customer support,positive
adidas,wanted return pair trailcross gtx tens use whatsapp customer services chat number don t social media option contact options started ok agreed return leaking shoes receive replacement pair far good sent shoes got lost somehow asked buy new pair full price would refund old pair refund difference new old pairs far good becoming little slow disjointed receive new pair decent time contact via whatsapp let know refund go every time ask get thank contacting adidas get back shortly i ve learned don t reply response immediately person end moved onto another customer come back need contact receive message eventually within day someone get back don t reply immediately every question ask pops get back message gone never heard again i ve received message times since started process weeks later refund occasionally received email also saying closed request everything ok contact wasn t replied email explaining issue lo behold email address isn t monitored ask contact whatsapp couldn t make asked times via whatsapp raise complaint ignored occasions like tens mountain biking general decent ruined adidas adidas big company hiding quality issues behind unworkable awful whatsapp customer services quite dogged issues like think must give forget using system mind bindingly awful probably great adidas,positive
adidas,glazers dont give money clowns,neutral
adidas,ordered shorts stock waited weeks communication told stock stock ordered lie waited phone mins phone put raised complaint times fobbed complaints surely raise complaint uphold fined,negative
adidas,absolute worst customer service ever experienced offence agents located understand simple requests either that or purpose return three weeks yet receive refund much effort contact them get understand questions say business days process refunds never heard way long shipping back took days go figure,negative
adidas,speaking regards adidas com store products great like free return policy however process incredibly long received order get refund months received parcel within days sending post office didnt action anything called two times first time said need wait days receive package second time said days manually refund even took days hit bank really need sure want items refund process horrible,positive
adidas,want say think shame design adidas women s essentials stripes bike shorts changed elastic band used cm thick perfect dragging waist back etc using sporting activities walking hiking cycling etc changed ones cm elastic cotton covering really horrible shop old stock actually make back ache wear along waist clingy tight changed cm wide elastic covered cotton make stick less huge improvement however elastic still wide tight waist used sit hips old cm covered elastic far comfier you re cycling walking getting hot please change back really still unwearable shame ruin iconic comfy perfect fit sports activities going fashionable comfort win book wearing shorts years it s shame find another brand,positive
adidas,sent pair expensive ultraboosts back via exchange damage long time passes exchange arrives its faulty pair even post note box included pointing damage people deal returns restock warehouse next customer email contact customer service i m hoping see review reach contact explanation offered discount reorder apology however used purchased costs involved dont live town city drive post office time return considerable expense,negative
adidas,believe negative reviews adidas customer service worst i ve ever experienced decades adidas ordering system malfunctioning month orders frozen remaining unfulfilled customer service knows recurring issue refuse anything except recommend canceling order even items fleetingly available drop sell within seconds any company refuses lift finger honor orders placed continues sell inventory items telling order pending leave warehouse soon hours customer service agents acknowledge problems frozen orders never process seriously dishonest won t apologize lack responsibility provide proper resolutio,negative
adidas,i ve never really issue adidas app confirmed well past week raffle yeezy day yeezy v thought order arrived today send pair foam runners also can t even replace sneakers purchased longer talk pissed tf accept money send pair foam runners quick take money yeezy don t want acknowledge screwed yeezy day,negative
adidas,ordered adidas aqua slides online size store purchased size fit perfectly delivered days,positive
adidas,worst customer service ever one answers toll free number trying several occasions website auto corrects shipping address delivers wrong address,negative
adidas,entered raffle adidas confirmed pair yeezys pair received email confirming adidas received payment never delivered trainers called helpline times chase help emailed reply royal mail claim delivered signature even though requires copy id awful customer service process chasing money adidas don t use website money grabbers false advertising trainers don t,negative
adidas,ever buying adidas sure worst customer service ever displeasure deal paid expedited shipping days still hasn t shipped min placed order received email saying order would delayed contacted adidas immediately told everything looked normal wait h system update next day still change tracking number ao contact cancel order tell can t would contact warehouse put stop receive email confirmation way past h email confirmation tracking number meaning order still hasn t shipped contact tell there s nothing order repurchase previous one arrived damaged guys don t buy adidas com regret terribly far contacted six times,negative
adidas,recently service adidas appalling last two orders well st one constantly delayed eventually called contact centre cancelled reason delay given empathy refund second order forever arrive time late reason need shoe gone returns process option state late delivery wonder whyfinally regarding confirmed app beyond rubbish logic chooses people drop level customer meant priority winning drops really want chance anyone else crap app everyone delete app protest,negative
adidas,d time delivery slow parcel post office days delivered change date useless service avoid adidas prefer go shop,negative
adidas,wasting time peoples life confirmed app ridiculous hidden drops don t work cancelled main drops people waiting hours refreshing page main drop get cancelled cancel adidas instead canceladidas,negative
adidas,confirmed app pm entered every draw went every shoe half draws couldn t enter queue drops horrible ive confirmed app phone since day released i ve never able purchase shoe worst app time obviously adidas doesn t care it s real customers purchasing product years don t expect anything app it s terrible,negative
adidas,horrible service ordered nothing happened order days contacted many times customer service nothing send request nothing change nightmare adidas,negative
adidas,adidas horrible online shopping customer service i bought couple sneakers adidas one pair returned expected get refund days never happened call listen lot excuses kind error definitely would work correct wait another days pay credit company meanwhile great decided keep second pair exchange smaller size called adidas customer service confirm place exchange would held receive pair back would ship exchange guess hold exchange told available receive would ship otherwise luck happened case even better pair size wanted instead yellow stipes sneakers silver ones asked exchange pair silver stripes sneakers color black received answer way price company would thought business sell product may mine thoughts donot want sell anything general definitely last time ridiculous brand,positive
adidas,adidas nightmare online shopping customer service always thinking westjet horrible customer service i ve found adidas disaster company online shopping looing pair soccer cleats stores city don t models line shopping nightmare days i m still waiting product finally today ask refund email option communicate chat phone take minutes answer general definitely last time ridiculous brand,negative
adidas,really great getting around app hard use,positive
adidas,surprised fast delivery excellent products using uk website fantastic,positive
adidas,e mailed asking questions product information shoe want buy take weeks respond e mail staff also unsure shoes wanted stock left bad taste mouth due poor service recommend anyone buy would definitely buy different store future,negative
adidas,worst online experience life really bought sneakers sale adidas usual size realized bought size immediately got online ordered kept case fit better wanted keep one pair well apparently lasership rerouted sneakers nj wear house times said order maybe lost said go adidas buy omg gets ugly phone adidas getting different chat people phone better help line capability online retail shopper cannot place order sale price paid even though shipper lost order omg like telling kind little heart dole twice price sneakers lost make contacts shipper won t put order get price paid order size kidding really happened like well told wait two days see happens want sneakers want since lost want price paid even offered pay sneakers would cover shipping expedited doesn t get lost make feel better making feel like horrible human lost order called hank phillippe ryan channel news boston going write letter boston globe higher ups adidas going put complaints social media cannot believe this really obnoxious stars frankly worst ever,negative
adidas,payment system funnyspemd hours put order evetually didnt happen worse tham local store well done nike happy,positive
adidas,company promises free return placing order end customer bear courier charges company asked self return courier partner blue dart declined return pickup request twice self return request mail company side didn t mention much courier charges approved refund returned product rs courier charges mailed courier charges receipt saying maximum courier charges rs approved courier charges rs won t approved eligible courier charges refund,positive
adidas,didn t expect poor customer service troubles company like adidas returned order almost months back still haven t received refund there s helpful reply emails keep sending refund forms filled multiple times payment yet done absolutely inefficient inconvenient poor service system definitely never ordering website feels like running scam returning money long enough people might forget disappointing,negative
adidas,bad customer service purchased online gift card check using web customer agents helpful technically scammed money,neutral
adidas,got new shoes adidas com thrilled hard fit feet ship shoes years time without luck thrilled find leather shoe that s decent price fit site helped pick right size order fit like glove nervous buy online i ve tried amazon send back don t know shoes hiding haven t seen stores spectacular long last see right i m thrilled new shoes,positive
adidas,ever leave reviews absolutely ridiculous ordered items recently every single item either delayed delivered faulty items every single order i ve placed order went smoothly hassle courier failing deliver items delayed never delivered also i ve ripped shirts don t understand big company like adidas poor service also don t understand sending items different times multiple orders absolute joke longer ordering adidas online,negative
adidas,order supposed arrive monday thursday fedex saying package deliverable adidas said considered lost one package socks one pair shoes track package fedex contact adidas notice adidas package gone companies taken initiative tell problem none adidas asked customer service give sale price since sale indicated needed items weekend could rush gave coupon give price agreed buy sneakers socks lack empathy customer service make whole would deliver items days later reiterated control package leaves warehouse dissapointed won t buy i ll making sure kids move another brand future purchases well refund takes days money week half satisfactory outcome,positive
adidas,hi anyone lucky enough see purchasing items adidas australia online roughly one year approximately k spent beginning everything like clockwork order pay receive within days approx months later order pay order canceled last three orders row two orders turned order pay get run around everyone customer service the excuses given we re warehouse hasn t responded problem address i ve using receive previous orders i ve used many times apologies incompetence previous customer service representative transcripts communication show prove it s really like deal adidas took one month try clarify didn t receive orders end asked cancel well refused tell going receive order approx supporting adidas brand long time never kind experience resentment treated loyal customer i m sure hundreds thousands people relying premium brands back products premium sales service,positive
adidas,always buy adidas clothes found decent quality bought new pair trainers christmas time around weeks ago sole started splitting without serious wear tried contacting adidas instagram received reply weeks ago,neutral
adidas,use lasership fail full stop avoidgoogle lasership decide everything negative read lasership true basically zombie company employs thieves,negative
adidas,it s bad doesn t even make sense lol cannot email anyone cannot get live chat happen they ve disconnected several occasions ask refund i ve waiting month forget calling quick easy returns joke brutal i m ontario canada would literally never order adidas products unfortunately what s point can t actually talk anyone,negative
adidas,hands worse customer service receive anywhereordered son birthday pressie june paying gift card july still sign item calling told order got stuck requested cancellation july order cancelled another long call phone july reimbursement funds gift card another long call told could take hours july still refund despite multiple calls messages no pressie sons birthday july adidas disgrace,negative
adidas,received pair misnamed comfort slides  they far comfortable male size feet these slides far narrow feet cannot get band top length correct shoes size fit perfectly these replaced cheap pair bought spain years ago super comfortable disappointed buying adidas products,positive
adidas,i ve purchased adidas many times issue order delayed days without even contacting support offered voucher i m perfectly satisfied handling situation trust,positive
adidas,best experience online accept discount code,positive
adidas,great products love app please stop using parcelforce royal mail worst delivery service ever lost stuff delivered wrong address reason changed deliver local post office takes week delivery dispatch madness,negative
adidas,dear adidas thank frustrating day waiting minutes hold reach customer service never getting live chatting someone basically told return sent purolator two weeks ago never processed i m without expensive runners offered percent discount next order pathetic wanted exchange would recommend company anyone e commerce poor practices person disconnected live chat,negative
adidas,ordered trainers said would sunday it s tuesday rang customer service s got vague response pocket still none wiser orderwill go shop next time it s lot easier,neutral
adidas,great shoes love,positive
adidas,placed order delivered local store still haven t received shoes called customer service times ask it s taking long told don t know don t tracking number locate shoes find strange unless delivery stagecoach,negative
adidas,crap service delivery meant getting nice delivery adidas today getting delivered parcelforce worldwide get delivery notice saying it s delivered neighbour one ive morningcalled adidas s callcentre bangalore india rude little person looked said it s delivered neighbour maybury h went number a   t asked man looked like mad   not delivered then called back brushed lost give yout money back card ffs i bet parcelforce driver couple lovely tops wearing next week not buying adidas products,negative
adidas,know big company like adidas poor customer service ordered ther online store failed deliver time like weeks behind absolutely customer service send reply email it s impossible get hold someone order went back montreal said wrong address i m still waiting talk someone order online better buy local store online platform adidas ca,negative
adidas,ever avoid cost better give money homeless person ordered items small tried exchange stock try get money back fun began offered monetary voucher worst mistake never explained cant use items applied discount code recover money monetary voucher battle useless customer service,negative
adidas,ever received items yet entered address website correct contacted call centre five times told could change address details contacting someone else items redirected times due adidas updating correct address per request since received items asked addidas refund meant done within week lied numerous times customer service items refund customer service people rude hang language barrier problem every time spoken state need contact someone else change address call back check nothing done contacted australia post stated problem adidas warehouse system cannot anything issue investigated amazing people cannot read website correct address hard customer service people change address given order details etc never buy website,negative
adidas,beware don t buy anything s adidas com worst customer services one answer phone tracking number check order may wait weeks month received items,negative
adidas,got son pair football boots got wrong size took back nightmare began trying get refund isn t list couldn t,negative
adidas,received item damaged colours faded item looked either used lying sun years complained staff friendly option discount coupon go tedious process returning item time possibility i m stuck item received damaged adidas nothing absolutely ridiculous,negative
adidas,could rate lower would rude arrogant staff put hold hang send items didn t order make fault lie put right without doubt worst company ever experienced even worse talktalk seriously,negative
adidas,i ve placed orders one item first time ordered cancelled received refund ordered second time sent tracking number never updated said tracking label created it s two weeks told customer service item never picked receive refund haven t yet ordered rd time item cancelled still haven t received refund item stock still keep website don t understand upsetting love adidas stuff,neutral
adidas,used love shopping online adidas but speak customer service adidas totally crap adidas customer service really gone hills im better buying asos adidas adidas website customer service really need sort poor service,negative
adidas,used love adidas trainers especially superstar range however recent purchase never poor quality honesty like child stitched together dearer last brought pair think i ll go back rivals max trainers they re funding avaricious family enabling destroy world famous football club they re making sub par products opinion priced,positive
adidas,poor quality shoes priced high save money buy nike,neutral
adidas,always happy adidas app gives members discounts etc always helpful never return can t comment fast successful delivery wi,positive
adidas,i m shock prices today s standards is company laugh quality poor i bought pair adidas month ago already falling apart payed manufacturers job properly rushing everything checking i used love buying adidas trainers not i m done,positive
adidas,poor quality bought pair shoes last year past months become unwearable back shoes adidas hoop trainers dinted inwards they also feel like walking barefoot disappointed waste adidas products shocking quality also eg hoodies tshirts running trainers don t recommend,negative
adidas,spent pair copa sense football boots supposed leather smelled like cheap plastic weren t supple tongue curled black marks looked cheaply made i ve seen better quality brand pair sending back won t buying adidas boots future,positive
adidas,order placed online received email saying would contacted updates delivery nothing week went elsewhere buy trainers phoned week refunded immediately thought strange get email saying parcel lost won t use,neutral
adidas,always purchase adidas clothing pleased quality disappointed choice sponsorship,negative
adidas,recently bought pair trainers already falling apart it s month quality shoe seems poorly made i ve made decision purchase adidas future,negative
adidas,going website app trying find adidas tall make rung customer service australia spoke asian could hardly understand told look adidas website looks like nike,positive
adidas,adidas finished nike clear,positive
adidas,parcel stated delivered yet delivery man forged signature adidas gave response oh well tough problem ask delivery company lost second order actually delivered signature forged yet tho item clothing fault told could exchange item sent item back using qr code sent find order couldn t exchanged told reorder itemcustomer service shocking especially via whatsapp rude picking choose reply toi would never use adidas ever advise potential customers,negative
adidas,worker fly kicked face bought nike shoes,neutral
adidas,i ve always loved adidas brand especially throughout quality isn t everything order looks it s done it s cheap started happening around sure happened summeri ll sticking nike nb i d advise,positive
adidas,terrible service ordered football shirt large sent extra small tried sending back sent small told couldn t send back,negative
adidas,shocking experience ordered size trainer reason sent size really going downhill like things sponsor don t waste time products customer services,negative
adidas,sent wrong size t shirt arrived adidas sign peeling emailed months ago haven t recieved response poor service,negative
adidas,ordered trainers holiday arrival noticed left trainer burst side customer service rep rude,negative
adidas,terrible service store tampa asked new manchester united shirt said love giving glazers money take dividends destroy manchester united football club terrible service,positive
adidas,bought trainers husband s birthday sole fell keane customer service,neutral
adidas,order delivery late arrived item incorrect asked updates responses less helpful poor service,negative
adidas,got sent wrong size member staff spoke phone didn t help blamed name joel completely useless,negative
adidas,awful product came wrong size changed size new product ripped within days use never using adidas,negative
adidas,poor quality product suppose arrive within days took nearly weeks instead large hole side t shirt,negative
adidas,bought online return send wrong item twice send correct item looked worn already definitely wasn t brand new i tried speak somebody phone kept getting fobbed horrible company,negative
adidas,poor quality service got pair trainers weren t comfy hyped they re wearing badly couple weeks go back trustworthy nike future,negative
adidas,first last pair trainers buy adidas paid premium price poor product stitching come away months store won t give refund they ve worn really adidas customer service non existent going back trusted brands never let,positive
adidas,expensive wasn t happy top arrived looked like cheap knock longsight market,positive
adidas,worst experience company ever buy purchased item three weeks ago came today damaged absolute joke buying nike,negative
adidas,terrible customer service awful pricing terrible quality shop regret don t waste money,negative
adidas,bought tracksuit loose threads rips material appearing week poor quality around stay away adidas,negative
adidas,pair gazelles fall apart never,neutral
adidas,poor quality service got pair trainers weren t comfy hyped they re wearing badly couple weeks,negative
adidas,stitching lines came loose iv emailed reply pay good money products expect good quality happy bunny star,positive
adidas,recently purchased retro tracksuit adidas looked great days useage stitching came apart sleeves cuffs pants next time go nike,positive
adidas,ordered pair trainers paid extra special delivery going holiday trainers arrived tatty box looked used utterly disgusting service apparently elite brand won t bother adidas,positive
adidas,always bought adidas products poor quality designs definitely moving nike products,negative
adidas,trainers recently purchased fell pieces in past never issue purchases would appear standard clothing trainers gone hill seems like customer satisfaction adidas s standards priority anymore,positive
adidas,used really like brand quality terrible days cant recommend spend money,negative
adidas,absolutely disgusted state quality latest purchase ordered new trainers sole left shoe isn t even glued properly hoodie delivered snags joggers terrible quality mention damaged packaging awful customer services try contact never ever,negative
adidas,boots terriblelet water looks like money spent design quality must going somewhere else also made shoot like nfl player couldnt keep ball total waste time money never buy adidas products,negative
adidas,bought tracksuit online got wrong size delivered would never order,negative
adidas,went shop poor customer service im looking classic tracksuit one member staff tills come buy somthing round great time,neutral
adidas,terrible quality clothing even worse customer service trainers aren t even fit binwill never recommend adidas anyone,negative
adidas,terrible product customer service help returns,negative
adidas,adidas worst fit trainer ever wore and customer service scandalous no help what s ever nike way,negative
adidas,recently purchased pair adidas trainers website size uk received sent size uk double checked order invoice sent clearly said uk contacted customer service didn t receive reply days later customer service agent reply told could take weeks receive replacement trainers cold unhelpful response sent trainers back still sign replacement ones would recommend buying adidas website,positive
adidas,bought adidas stretford trainers obviously couldn t afford riches borrowing money bank managed get grubby dirty mitts pair afraid say didn t look still strutted like cock north world bought second none little care attention soon fell apart don t buy adidas don t borrow money buy things buy something afford treat like crap without passing thought,positive
adidas,recently bought expensive trainers came wrong size contacted customer service awkward refunding momey definitely buying anymore products adidas,negative
adidas,terrible experience trying return items via online help rude staff,negative
adidas,terrible quality clothing awful customer service never shopping adidas,negative
adidas,absolutely pathetic purchase refund stay away,negative
adidas,terrible products terrible service terrible morales,negative
adidas,fan adidas years last years gotten awful products recently hoody got holes arrived would recommend adidas product anyone,neutral
adidas,poor product awful customer service buy company ever,negative
adidas,poor quality prefer nike,negative
adidas,absolutely terrible company equally bad customer experience website service general never,negative
adidas,company scam wanted get son favoured manchester united shirt badge came rip customer service lady extremely rude unhelpful i d advice stay far away adidas,negative
adidas,absolutely shocking company first half order arrived stains clothes trainer rubber loose due glued correctly appaling,negative
adidas,awful service wrong parcel delivered,negative
adidas,joel avram giving horrible service customers,negative
adidas,terrible product never buy adidas products,negative
adidas,absolutely terrible customer service bought shoes within day fell apart refused give refund suppose that s happens shoes made sweatshop workers,negative
adidas,bought golf gear adidas horrific quality returned however money refunded recommend everyone use nike instead customer service much better quality impeccable,neutral
adidas,used rate adidas company brought shirt came without packaging pulled well wasn t happy brought shoes looked nice photos god shocking brought th march turned days later thought better company billion bounds,positive
adidas,awful experience trying deal certainly buy,negative
